,price_level,rating,user_ratings_total,lat,lng,names_clean,contacts,full_address,district,zip_code,opening_hours,food_type,food_type_2,phone,user_ratings_yelp,rating_yelp,price_level_yelp
1770,2.0,4.4,3938.0,52.5055292,13.3242208,schwarzes cafe,"[{'phone': [{'value': '+49303138038'}, {'value': '+4949303138038', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}], 'fax': [{'value': '030 3152954', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'www': [{'value': 'http://www.schwarzescafe-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}]}, {'value': 'http://www.schwarzescafe-berlin.de/www.schwarzescafe-berlin.de/SchwarzesCafe.html', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@schwarzescafe-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}, {'id': '100-1100-0010'}]}]}]","Schwarzes Cafe, Kantstraße 148, 10623 Berlin, Deutschland",Charlottenburg,10623,Mon-Sun: 00:00 - 24:00,international,german,49303138038.0,,,
1771,2.0,4.2,1088.0,52.52766039999999,13.3930615,schwarzwaldstuben,"[{'phone': [{'value': '+493028098084'}], 'fax': [{'value': '030 61747752', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.schwarzwaldstuben-berlin.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '700-7200-0264'}]}], 'email': [{'value': 'info@schwarzwaldstuben-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'mail@schwarzwaldstuben-berlin.com', 'categories': [{'id': '100-1000-0000'}]}]}]","Schwarzwaldstuben, Tucholskystraße 48, 10117 Berlin, Deutschland",Mitte,10117,Mon-Sun: 09:00 - 23:59,european,german,493028098084.0,,,
1772,2.0,3.9,626.0,52.498708,13.4469121,schwiliko,"[{'phone': [{'value': '+493061623588'}], 'www': [{'value': 'http://www.schwiliko-berlin.de/'}], 'email': [{'value': 'info@schwiliko-berlin.de'}]}]","Schwiliko, Schlesische Straße 29, 10997 Berlin, Deutschland",Kreuzberg,10997,Mon-Sun: 17:00 - 24:00,european,caucasian,493061623588.0,,,
1773,3.0,4.3,838.0,52.51197999999999,13.3902056,seaside,"[{'phone': [{'value': '+493020917354'}], 'www': [{'value': 'http://www.seaside-fish.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'welcome@seaside-fish.com', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'welcome@seaside-fish.de', 'categories': [{'id': '100-1100-0000'}]}]}]","Seaside, Mohrenstraße 17, 10117 Berlin, Deutschland",Mitte,10117,Mon-Sun: 12:00 - 18:30,seafood,european,493020917354.0,,,
1774,1.0,4.1,73.0,52.54952189999999,13.3511851,see grillhaus,"[{'phone': [{'value': '+493033855793'}, {'value': '+493054499920', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.seegrillhaus.de', 'categories': [{'id': '100-1000-0000'}]}]}]","See Grillhaus, Seestraße 40, 13353 Berlin, Deutschland","['Charlottenburg-Nord', 'Wedding', 'Gesundbrunnen']",13353,Tue-Sat: 11:00 - 12:00,middle eastern,amerikanisch - barbecue,493033855793.0,,,
1775,,0.0,0.0,52.557347,13.363945,seepferdchen,[{'phone': [{'value': '+49304554007'}]}],"Restaurant Seepferdchen, Seestraße 80, 13347 Berlin, Deutschland","['Wedding', 'Gesundbrunnen']",13347,,european,german,49304554007.0,,,
1776,1.0,4.4,557.0,52.4896962,13.4077149,seerose,"[{'phone': [{'value': '+493069815927'}], 'www': [{'value': 'http://www.seerose-berlin.de'}], 'email': [{'value': 'seeroseberlin@tiscali.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Seerose, Mehringdamm 47, 10961 Berlin, Deutschland",Kreuzberg,10961,Mon-Sat: 09:00 - 23:59,vegetarian or vegan,vegan,493069815927.0,,,
1777,1.0,4.4,307.0,52.447393,13.392934,sempre,"[{'phone': [{'value': '+49307527013'}, {'value': '+4949307527013'}], 'www': [{'value': 'http://www.restaurant-sempre.de'}]}]","Sempre, Eisenacher Straße 19, 12109 Berlin, Deutschland","['Tempelhof', 'Mariendorf']",12109,Mon-Sun: 11:00 - 23:00,european,italian,49307527013.0,,,
1778,1.0,3.9,234.0,52.4616409,13.5182827,sen viet,[{'phone': [{'value': '+493052660902'}]}],"Sen Viet, Wilhelminenhofstraße 32, 12459 Berlin, Deutschland","['Oberschöneweide', 'Köpenick']",12459,Tue-Fri: 11:00 - 22:00,asian,japanese,493052660902.0,,,
1779,2.0,4.5,339.0,52.5081583,13.3224194,seoul garden,"[{'phone': [{'value': '+493064465646'}], 'www': [{'value': 'http://www.seoulgarden-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Seoul Garden, Knesebeckstraße 16, 10623 Berlin, Deutschland",Charlottenburg,10623,Mon: 11:00 - 14:30,asian,korean,493064465646.0,,,
1780,2.0,4.4,1760.0,52.5036821,13.4471711,seoulkitchen,"[{'phone': [{'value': '+493065214130'}], 'www': [{'value': 'http://www.seoulkitchen.de/'}], 'email': [{'value': 'booking@seoulkitchen.de'}]}]","Seoulkitchen, Warschauer Straße 46, 10243 Berlin, Deutschland",Friedrichshain,10243,"Mon-Sat: 00:00 - 01:00, 12:00 - 23:59",asian,american,493065214130.0,,,
1781,2.0,4.5,295.0,52.47067240000001,13.3305864,seoulkwan,"[{'phone': [{'value': '+49308526262'}, {'value': '+49308592972', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+4949308526262', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+4949308592972', 'categories': [{'id': '100-1000-0000'}]}], 'fax': [{'value': '030 85965696', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.seoul-kwan.de'}], 'email': [{'value': 'info@seoul-kwan.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Seoul-Kwan, Schmiljanstraße 25, 12161 Berlin, Deutschland","['Friedenau', 'Steglitz']",12161,Mon-Sun: 18:00 - 23:00,asian,korean,49308526262.0,,,
1782,,4.6,232.0,52.5057341,13.3046533,seri melayu,"[{'phone': [{'value': '+4915174400004'}, {'value': '+493049985700'}], 'www': [{'value': 'https://www.facebook.com/Seri-Melayu-Berlin-525511474320893'}]}]","Seri Melayu, Stuttgarter Platz 6, 10627 Berlin, Deutschland",Charlottenburg,10627,Mon-Sat: 17:00 - 22:00,asian,malaysian,4915174400004.0,,,
1783,1.0,4.3,290.0,52.517262,13.4609126,seth,"[{'phone': [{'value': '+493042011753'}], 'www': [{'value': 'http://sethrestaurant.jimdo.com'}, {'value': 'http://sethrestaurant.placeweb.site'}]}]","Seth, Proskauer Straße 29, 10247 Berlin, Deutschland","['Prenzlauer Berg', 'Friedrichshain']",10247,Mon-Sun: 12:00 - 23:59,indian,pakistani,493042011753.0,,,
1784,1.0,4.4,444.0,52.5522637,13.3877331,shalimar,"[{'phone': [{'value': '+49304944028'}, {'value': '+4949304944028'}], 'www': [{'value': 'http://www.Shalimar.berlin'}, {'value': 'http://www.shalimarrestaurant.de', 'categories': [{'id': '100-1000-0009'}]}], 'email': [{'value': 'shalimar-restaurant1@t-online.de'}]}]","Shalimar, Bellermannstraße 17, 13357 Berlin, Deutschland","['Wedding', 'Gesundbrunnen']",13357,"Mon-Sun: 12:00 - 16:00, 17:00 - 23:00",indian,pakistani,49304944028.0,,,
1785,1.0,4.5,1098.0,52.4961111,13.3277779,shanius house of noodles,"[{'phone': [{'value': '+49308836780'}, {'value': '+493091552605'}], 'www': [{'value': 'http://www.chinarestaurant-berlin-wilmersdorf.de'}, {'value': 'https://www.facebook.com/shaniuhouse'}], 'email': [{'value': 'cqlin117@gmail.com'}]}]","Shaniu's House of Noodles, Pariser Straße 58, 10719 Berlin, Deutschland","['Charlottenburg', 'Wilmersdorf']",10719,Mon-Sun: 12:00 - 22:00,asian,chinese,49308836780.0,,,
1786,1.0,4.0,1081.0,52.48624770000001,13.4292301,shawarma albaik,,"Shawarma Albaik, Sonnenallee 28, 12047 Berlin, Deutschland",Neukölln,12047,,middle eastern,middle eastern,,,,
1787,2.0,4.1,620.0,52.4944269,13.3540837,shayan,"[{'phone': [{'value': '+49302151547'}, {'value': '+4949302151547', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.restaurant-shayan.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}, {'value': 'http://www.shayan.berlin', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}], 'email': [{'value': 'restaurantshayan@yahoo.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]","Shayan, Goltzstraße 23, 10781 Berlin, Deutschland",Schöneberg,10781,Mon-Sun: 11:30 - 12:00,middle eastern,asian,49302151547.0,,,
1788,,3.5,2.0,52.46831,13.3847901,shehata elshefai,[{'phone': [{'value': '+493075707755'}]}],"Shehata el-Shefai, Tempelhofer Damm 124, 12099 Berlin, Deutschland","['Neukölln', 'Tempelhof', 'Mariendorf', 'Britz']",12099,Mon-Sun: 11:00 - 23:00,asian,asian,493075707755.0,,,
1789,2.0,4.4,755.0,52.5121848,13.4082384,shezan,"[{'phone': [{'value': '+493024600950'}], 'fax': [{'value': '030 24600940', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://facebook.com/pages/Shezan/193703257318552', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://shezan.de'}, {'value': 'http://www.shezan-restaurant.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@shezan.de'}]}]","Shezan, Neue Roßstraße 13, 10179 Berlin, Deutschland",Mitte,10179,Mon-Sun: 11:00 - 23:00,asian,indian,493024600950.0,,,
1790,2.0,4.3,296.0,52.542699,13.356992,shikgoo,"[{'phone': [{'value': '+4917665228690', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0368'}]}, {'value': '+493085012045'}], 'www': [{'value': 'http://shikgoo.com', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.shikgoo.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}], 'email': [{'value': 'gvokroj@aol.com', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}]}]","Shikgoo, Tegeler Straße 25, 13353 Berlin, Deutschland","['Charlottenburg-Nord', 'Wedding', 'Gesundbrunnen']",13353,"Mon, Tue, Thu-Sun: 18:00 - 23:00",asian,korean,4917665228690.0,,,
1791,2.0,4.0,500.0,52.5196494,13.4032724,shimai,"[{'phone': [{'value': '+493040054883'}], 'www': [{'value': 'http://shi-mai.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.shi-mai.com', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'syhuybao@yahoo.de'}]}]","Shi-Mai, Karl-Liebknecht-Straße 5, 10178 Berlin, Deutschland",Mitte,10178,Mon-Sun: 11:00 - 23:00,asian,vietnamese,493040054883.0,,,
1792,3.0,4.9,291.0,52.5255437,13.4079551,shiori,"[{'phone': [{'value': '+4917664263334'}, {'value': '+493024337766'}], 'www': [{'value': 'http://www.shioriberlin.com'}], 'email': [{'value': 'info@shioriberlin.com'}]}]","Shiori, Max-Beer-Straße 13, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,Mon-Sat: 19:30 - 22:30,asian,japanese,4917664263334.0,,,
1793,,4.2,198.0,52.50227719999999,13.411484,shishi,"[{'phone': [{'value': '+493069534001'}], 'www': [{'value': 'https://www.shishiberlin.de'}], 'email': [{'value': 'shishi@gmail.com'}]}]","Shishi, Ritterstraße 12, 10969 Berlin, Deutschland",Kreuzberg,10969,"Mon-Fri: 12:00 - 16:00, 18:00 - 02:00",mediterranean,german,493069534001.0,,,
1794,,4.6,96.0,52.5269025,13.4076359,shiso burger,"[{'phone': [{'value': '+493039710233'}, {'value': '+493088944687', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.shisoburger.com', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.facebook.com/Shisoburgerkantstrasse'}]}]","Shiso Burger, Kantstraße 51, 10625 Berlin, Deutschland",Charlottenburg,10625,"Mon-Thu, Sun: 12:00 - 23:00",american,asian,493039710233.0,,,
1795,1.0,4.0,194.0,52.4913549,13.4162453,sicilia,[{'phone': [{'value': '+493069517995'}]}],"Pizzeria Sicilia, Graefestraße 27, 10967 Berlin, Deutschland","['Kreuzberg', 'Neukölln']",10967,Mon-Sun: 11:00 - 01:00,european,pizza,493069517995.0,,,
1796,2.0,4.3,242.0,52.4605478,13.323117,sida,"[{'phone': [{'value': '+49307923670'}, {'value': '+4949307923670'}], 'www': [{'value': 'http://www.farang.de/sida/index.htm'}, {'value': 'https://sidathai.de'}]}]","Sida, Ahornstraße 32, 12163 Berlin, Deutschland","['Friedenau', 'Steglitz']",12163,Mon-Sun: 11:30 - 23:59,asian,thai,49307923670.0,,,
1797,2.0,4.3,254.0,52.4542687,13.5174805,siena,"[{'phone': [{'value': '+493041720709'}, {'value': '+493041720942'}], 'fax': [{'value': '030 41720943'}], 'www': [{'value': 'http://www.ristorante-siena.de'}, {'value': 'restaurant-siena.de'}], 'email': [{'value': 'info@restaurant-siena.de'}]}]","Ristorante Siena, Friedrich-Engels-Straße 149, 13158 Berlin, Deutschland","['Niederschönhausen', 'Rosenthal', 'Wilhelmsruh']",13158,"Mon-Sat: 00:00 - 23:00, 23:59 - 23:59",european,pizza,493041720709.0,,,
1798,2.0,4.4,441.0,52.5114278,13.4579798,sigiriya,"[{'phone': [{'value': '+493029044208'}], 'www': [{'value': 'http://www.restaurant-sigiriya.de'}], 'email': [{'value': 'sigiriya.berlin@gmail.com'}]}]","Sigiriya, Grünberger Straße 66, 10245 Berlin, Deutschland",Friedrichshain,10245,Mon-Sun: 12:00 - 23:59,indian,asian,493029044208.0,,,
1799,,4.1,41.0,52.49279019999999,13.3304892,silla,"[{'phone': [{'value': '+493086395300'}, {'value': '+4986395300'}]}]","Silla, Bundesallee 23, 10717 Berlin, Deutschland",Wilmersdorf,10717,"Mon-Fri: 12:00 - 15:00, 17:00 - 22:00",asian,korean,493086395300.0,,,
1800,,4.6,171.0,52.4777915,13.4380245,simbur fruhstuckshaus und burger,"[{'phone': [{'value': '+493062725959'}], 'www': [{'value': 'http://www.simbur.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.facebook.com/simbur.berlin'}]}]","Simbur Frühstückshaus und Burger, Karl-Marx-Straße 124, 12043 Berlin, Deutschland",Neukölln,12043,Mon-Sun: 06:00 - 20:00,european,breakfast,493062725959.0,,,
1801,2.0,4.1,180.0,52.52757159999999,13.3993366,simon,"[{'phone': [{'value': '+493027890300'}, {'value': '+493027890358', 'categories': [{'id': '700-7200-0253'}]}], 'fax': [{'value': '030 27890358', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.simon-mitte.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.simon-mitte.de/Restaurant_Simon/Restaurant.html', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@simon-mitte.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Simon, Auguststraße 53, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,Mon-Sun: 12:00 - 23:59,european,german,493027890300.0,,,
1802,2.0,4.5,354.0,52.53691200000001,13.4170543,simsim levantine eatery,"[{'phone': [{'value': '+4915223032606'}, {'value': '+493048491035'}], 'www': [{'value': 'http://simsim-restaurant.de'}, {'value': 'http://simsim-restaurant.de/en'}], 'email': [{'value': 'marfakh@gmail.com'}]}]","Simsim Levantine Eatery, Husemannstraße 1, 10435 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10435,Tue-Sun: 18:00 - 22:00,middle eastern,lebanese,4915223032606.0,,,
1803,1.0,4.5,215.0,52.5152881,13.463198,sindibad,"[{'phone': [{'value': '+493064086887', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493086381694'}], 'www': [{'value': 'http://www.falafel-sindibad.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}, {'id': '100-1100-0010'}]}, {'value': 'http://www.sindibad-bistro.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}, {'id': '100-1100-0000'}]}, {'value': 'https://www.facebook.com/BistroSindibad', 'categories': [{'id': '100-1000-0000'}]}]}]","Sindibad, Silvio-Meier-Straße 1, 10247 Berlin, Deutschland","['Prenzlauer Berg', 'Friedrichshain']",10247,Mon-Fri: 11:00 - 23:59,middle eastern,asian,493064086887.0,,,
1804,,4.4,304.0,52.49996429999999,13.4413533,singh indian street food,"[{'phone': [{'value': '+4917676985590'}], 'www': [{'value': 'https://singh-indian-street-food.eatbu.com'}]}]","Singh Indian Street Food, Oppelner Straße 45, 10997 Berlin, Deutschland",Kreuzberg,10997,"Mon-Thu, Sun: 12:00 - 23:00",indian,indian,4917676985590.0,,,
1805,2.0,4.4,709.0,52.5235723,13.4048624,sisaket,"[{'phone': [{'value': '+493020658186'}], 'www': [{'value': 'http://www.maothai.de'}], 'email': [{'value': 'info@maothai.de'}]}]","Sisaket, Mauerstraße 76, 10117 Berlin, Deutschland",Mitte,10117,Mon-Fri: 11:30 - 23:30,asian,thai,493020658186.0,,,
1806,2.0,4.5,387.0,52.5278386,13.403551,sisal,"[{'phone': [{'value': '+493028386555'}], 'www': [{'value': 'http://restaurant-neu.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}, {'value': 'https://www.facebook.com/pages/category/Restaurant/Sisal-Restaurant-und-Cafe-392100867491144', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}]}]}]","Sisal, Mulackstraße 20, 10119 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10119,Mon-Fri: 09:00 - 23:59,european,italian,493028386555.0,,,
1807,2.0,4.5,668.0,52.4975484,13.3469442,sissi,"[{'phone': [{'value': '+491782361574', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493021018101'}, {'value': '+493023631707', 'categories': [{'id': '600-6300-0064'}, {'id': '700-7200-0265'}]}], 'www': [{'value': 'http://www.sissi-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.sissi-berlin.de/de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.sissi-torte.de', 'categories': [{'id': '600-6300-0064'}]}], 'email': [{'value': 'martin@sissi-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Sissi, Motzstraße 34, 10777 Berlin, Deutschland","['Wilmersdorf', 'Schöneberg']",10777,"Mon-Thu, Sun: 17:00 - 22:30",european,austrian,491782361574.0,,,
1808,4.0,4.7,412.0,52.5285071,13.4575779,skykitchen,"[{'phone': [{'value': '+49304530532620'}, {'value': '+4934609308305', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.flairhotel-gruenerbaum.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'http://www.skykitchen.berlin', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@flairhotel-gruenerbaum.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}]}, {'value': 'reservierung@skykitchen.berlin', 'categories': [{'id': '100-1000-0000'}]}]}]","Skykitchen, Landsberger Allee 106, 10369 Berlin, Deutschland","['Lichtenberg', 'Fennpfuhl']",10369,Tue-Sat: 18:00 - 23:00,international,european,49304530532620.0,,,
1809,,3.9,87.0,52.4934765,13.3238701,sl west burger grill,"[{'phone': [{'value': '+493083236222'}], 'mobile': [{'value': '+493083236222', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'https://slwestgrill.metro.rest', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@hohenzollerndamm193.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Sl West Burger Grill, Uhlandstraße 137, 10717 Berlin, Deutschland",Wilmersdorf,10717,"Mon-Sat: 00:00 - 06:00, 23:59 - 23:59",fastfood,american,493083236222.0,,,
1810,,4.7,53.0,52.52820329999999,13.3387706,sljiva,"[{'mobile': [{'value': '+491746992804'}], 'www': [{'value': 'http://sljiva-berlin.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.facebook.com/SljivaBerlin'}], 'email': [{'value': 'info@sljiva-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]","Sljiva, Arminiusstraße 2-4, 10551 Berlin, Deutschland",Moabit,10551,Mon-Fri: 17:00 - 22:00,balkan,international,,,,
1811,,4.7,118.0,52.53953199999999,13.4066268,smokey greens,,"Smokey Greens, Oderberger Straße 41, 10435 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10435,Wed-Sun: 12:00 - 21:00,fastfood,vegan,,,,
1812,,3.0,10.0,52.5383033,13.4127523,soda,"[{'phone': [{'value': '+493044056071', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}]}, {'value': '+493044315155'}, {'value': '+4933044315155', 'categories': [{'id': '200-2000-0000'}]}], 'fax': [{'value': '030 44315199', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}]}], 'www': [{'value': 'http://www.soda-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}, {'id': '300-3000-0000'}]}, {'value': 'http://www.soda-berlin.de/Restaurant', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}]}], 'email': [{'value': 'info@soda-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0012'}]}]}]","Soda, Schönhauser Allee 36, 10435 Berlin, Deutschland","['Mitte', 'Prenzlauer Berg']",10435,Mon-Fri: 10:00 - 18:00,european,italian,493044056071.0,,,
1813,1.0,3.6,144.0,52.4754339,13.2911196,sofra grill,"[{'phone': [{'value': '+49304947036'}, {'value': '+4949304947036'}], 'www': [{'value': 'https://www.facebook.com/sofragrillberlin', 'categories': [{'id': '100-1000-0000'}]}]}]","Sofra Grill, Bellermannstraße 99, 13357 Berlin, Deutschland","['Wedding', 'Gesundbrunnen']",13357,Mon-Sun: 10:00 - 15:00,turkish,middle eastern,49304947036.0,,,
1814,1.0,4.6,549.0,52.4969444,13.3619445,sofram,"[{'phone': [{'value': '+493021964168'}], 'www': [{'value': 'https://www.facebook.com/sofram.berlin', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'restaurant-sofram.weebly.com', 'categories': [{'id': '100-1000-0000'}]}]}]","Sofram, Potsdamer Straße 137, 10783 Berlin, Deutschland",Schöneberg,10783,Mon-Sat: 10:00 - 23:00,turkish,middle eastern,493021964168.0,,,
